ID,title,difficulty,sport,length,time,climb,min,max,technique,fitness,region,trail_id,name,lat,lon
162061,Illgau - Rundweg Oberberg,1 - easy,Winter hiking,2.5,00:50,104,1150,1255.0,0,2,luzern-vierwaldstaettersee,162061,Illgau - Rundweg Oberberg,47.000011,8.72005
81705,Winterwanderweg Rigi Staffel - First,2 - medium,Winter hiking,2.22,00:50,37,1454,1633.0,2,3,luzern-vierwaldstaettersee,81705,Winterwanderweg Rigi Staffel - First,47.053516,8.474156
68875,Zur Rheinquelle: Oberalppass -Tomasee,2 - medium,Hiking,7.96,04:00,468,1981,2368.0,3,2,luzern-vierwaldstaettersee,68875,Zur Rheinquelle: Oberalppass -Tomasee,46.659912,8.671059
120935,Freiämterweg: Bremgarten - Othmarsingen,3 - difficult,Hiking,21.75,05:30,326,370,589.0,2,5,luzern-vierwaldstaettersee,120935,Freiämterweg: Bremgarten - Othmarsingen,47.350578,8.34375
251863,Andermatt-Göschenen durch die Schöllenen,2 - medium,Hiking,4.79,01:20,4,1111,1444.0,3,2,luzern-vierwaldstaettersee,251863,Andermatt-Göschenen durch die Schöllenen,46.636715,8.593567
251422,Arni-Gurtnellen Dorf,1 - easy,Hiking,6.53,01:55,46,928,1370.0,2,2,luzern-vierwaldstaettersee,251422,Arni-Gurtnellen Dorf,46.769184,8.642253
640826,Nebikon - Ebersecken - Fischbach,2 - medium,Hiking,12.18,03:30,466,483,739.0,0,3,luzern-vierwaldstaettersee,640826,Nebikon - Ebersecken - Fischbach,47.193382,7.977078
503624,Winterwanderung Kulinarisches Wintervergnügen in Marbach,1 - easy,Winter hiking,3.7,01:10,75,861,910.0,1,1,luzern-vierwaldstaettersee,503624,Winterwanderung Kulinarisches Wintervergnügen in Marbach,46.850266,7.895404
613199,Rundwanderung Gersau - Ausserurmi- Märis-Bänkli - Gersau,2 - medium,Hiking,9.97,03:34,636,435,1071.0,2,3,luzern-vierwaldstaettersee,613199,Rundwanderung Gersau - Ausserurmi- Märis-Bänkli - Gersau,46.990681,8.526046
251879,Tomasee,2 - medium,Hiking,8.88,03:20,459,1981,2345.0,3,3,luzern-vierwaldstaettersee,251879,Tomasee,46.659912,8.670438
885349,Sarneraatal Route,2 - medium,Cycling,29.55,02:15,218,435,825.0,2,3,luzern-vierwaldstaettersee,885349,Sarneraatal Route,46.786358,8.163401
82233,Etappe: Illgau - Muotathal | Schwyzer Tal- & Gipfeltour,2 - medium,Hiking,5.85,01:46,145,598,881.0,3,4,luzern-vierwaldstaettersee,82233,Etappe: Illgau - Muotathal | Schwyzer Tal- & Gipfeltour,46.98782,8.724988
510755,WF - Lautlos durch verschneite Wälder 1,2 - medium,Snowshoe,7.62,03:30,400,1175,1469.0,1,3,luzern-vierwaldstaettersee,510755,WF - Lautlos durch verschneite Wälder 1,46.999836,8.720312
656513,Kulinarische Wanderung entlang des «Weges der Schweiz»,1 - easy,Hiking,9.23,03:09,472,435,873.0,0,2,luzern-vierwaldstaettersee,656513,Kulinarische Wanderung entlang des «Weges der Schweiz»,46.970341,8.593346
205615,Familienwanderung Eggberge - Biel,1 - easy,Thematic route,8.53,02:50,434,1440,1874.0,2,2,luzern-vierwaldstaettersee,205615,Familienwanderung Eggberge - Biel,46.901569,8.644208
463033,Vitznauer-/Gersauerstock,3 - difficult,Hiking,5.39,02:39,615,857,1445.0,6,6,luzern-vierwaldstaettersee,463033,Vitznauer-/Gersauerstock,47.002953,8.496121
164695,Winterwanderweg 512: Urserental,2 - medium,Winter hiking,9.33,02:25,111,1431,1539.0,2,4,luzern-vierwaldstaettersee,164695,Winterwanderweg 512: Urserental,46.636677,8.593382
120812,Tiersteinberg Bike,2 - medium,Mountainbike,31.08,03:15,652,354,744.0,4,4,luzern-vierwaldstaettersee,120812,Tiersteinberg Bike,47.511711,8.011005
195069,Rundweg Wollerau-Altenbach-Becki,2 - medium,Hiking,5.52,01:37,151,499,645.0,0,3,luzern-vierwaldstaettersee,195069,Rundweg Wollerau-Altenbach-Becki,47.195538,8.724618
159437,Winterwanderung Rund um den Golfplatz in Flühli,1 - easy,Winter hiking,2.31,00:45,48,924,971.0,0,1,luzern-vierwaldstaettersee,159437,Winterwanderung Rund um den Golfplatz in Flühli,46.866993,8.018082
90022,Stoos - Fronalpstock,3 - difficult,Snowshoe,3.11,01:50,592,1315,1907.0,3,5,luzern-vierwaldstaettersee,90022,Stoos - Fronalpstock,46.977814,8.662278
1002852,Unteraegeri – Wildspitz – Unteraegeri,2 - medium,Mountainbike,29.32,03:35,868,725,1562.0,2,3,luzern-vierwaldstaettersee,1002852,Unteraegeri – Wildspitz – Unteraegeri,47.138508,8.590238
300801,Jura-Höhenweg: Von Baden bis zum Geissfluegrat,2 - medium,Hiking,39.41,11:32,1172,330,963.0,3,3,luzern-vierwaldstaettersee,300801,Jura-Höhenweg: Von Baden bis zum Geissfluegrat,47.476376,8.308266
99106,Bike-Tour Schöllenen - Stöckli - Riental,3 - difficult,Mountainbike,25.54,04:16,1432,1084,2479.0,4,4,luzern-vierwaldstaettersee,99106,Bike-Tour Schöllenen - Stöckli - Riental,46.665962,8.588436
120813,Wasserschloss Wanderung,1 - easy,Hiking,10.15,02:29,34,328,362.0,1,2,luzern-vierwaldstaettersee,120813,Wasserschloss Wanderung,47.480701,8.208508
505583,Rundweg Schwändi,2 - medium,Hiking,8.23,02:45,411,412,823.0,0,3,luzern-vierwaldstaettersee,505583,Rundweg Schwändi,47.20285,8.778365
546953,Vier-Quellen-Weg,0 - no rating,long-distance walking trail,85.53,27:50,4553,1353,2776.0,0,0,luzern-vierwaldstaettersee,546953,Vier-Quellen-Weg,46.660149,8.670267
907678,Rothenthurm – das grösste Hochmoor der Schweiz,2 - medium,Winter hiking,3.69,00:55,27,904,927.0,1,3,luzern-vierwaldstaettersee,907678,Rothenthurm – das grösste Hochmoor der Schweiz,47.105656,8.674376
198397,"Via Urschweiz, 2. Etappe",2 - medium,Hiking,8.44,03:13,869,776,1547.0,2,3,luzern-vierwaldstaettersee,198397,"Via Urschweiz, 2. Etappe",46.910542,8.561569
55732,Schächetaler Höhenweg,3 - difficult,Hiking,20.99,07:00,1418,1448,1955.0,4,6,luzern-vierwaldstaettersee,55732,Schächetaler Höhenweg,46.901886,8.64448
164696,Winterwanderweg 520: Ruoggig - Biel - Ratzi,2 - medium,Winter hiking,7.76,02:18,342,1506,1738.0,2,4,luzern-vierwaldstaettersee,164696,Winterwanderweg 520: Ruoggig - Biel - Ratzi,46.885544,8.732177
215686,"2-Tagestour,  Passo Bornengo - Capanna Cadlimo",2 - medium,Hiking,22.93,09:00,915,1911,2632.0,3,4,luzern-vierwaldstaettersee,215686,"2-Tagestour,  Passo Bornengo - Capanna Cadlimo",46.659103,8.67112
257168,Melchsee-Frutt - Tannalp - Melchsee-Frutt,1 - easy,Winter hiking,8.8,02:25,130,1894,1991.0,0,2,luzern-vierwaldstaettersee,257168,Melchsee-Frutt - Tannalp - Melchsee-Frutt,46.775543,8.268919
71079,"Schwyzer Höhenweg, Etappe 5, Haggenegg – Einsiedeln",3 - difficult,Hiking,21.79,07:30,797,883,1643.0,3,5,luzern-vierwaldstaettersee,71079,"Schwyzer Höhenweg, Etappe 5, Haggenegg – Einsiedeln",47.051834,8.683167
120817,Familientour im Jurapark Aargau,2 - medium,Cycling,35.02,03:00,799,358,676.0,2,3,luzern-vierwaldstaettersee,120817,Familientour im Jurapark Aargau,47.530937,8.139031
120825,Felix Hoffmann-Weg,3 - difficult,Thematic route,27.46,06:45,170,350,466.0,0,6,luzern-vierwaldstaettersee,120825,Felix Hoffmann-Weg,47.392677,8.042593
90792,Oberalppass – Disentis,3 - difficult,Mountainbike,30.53,04:00,940,1130,2151.0,0,5,luzern-vierwaldstaettersee,90792,Oberalppass – Disentis,46.658775,8.671131
524986,Turren - Breitenfeld -Turren,1 - easy,Winter hiking,4.97,02:00,263,1512,1763.0,2,2,luzern-vierwaldstaettersee,524986,Turren - Breitenfeld -Turren,46.789368,8.129603
74628,Schöpfungsweg,3 - difficult,Thematic route,43.83,15:56,2278,538,1622.0,3,5,luzern-vierwaldstaettersee,74628,Schöpfungsweg,46.977409,8.61539
59482,Bergwanderung von Unterschächen zum Wäspen-Seeli,2 - medium,Hiking,12.02,04:56,1111,1059,2143.0,4,4,luzern-vierwaldstaettersee,59482,Bergwanderung von Unterschächen zum Wäspen-Seeli,46.864403,8.781019
90018,Etappe: Gratwanderweg Stoos | Schwyzer Tal- & Gipfeltour,3 - difficult,Hiking,12.58,04:50,873,1267,1927.0,3,5,luzern-vierwaldstaettersee,90018,Etappe: Gratwanderweg Stoos | Schwyzer Tal- & Gipfeltour,46.973335,8.671328
72119,Gratwanderweg Stoos,3 - difficult,Hiking,4.52,01:48,282,1731,1927.0,3,5,luzern-vierwaldstaettersee,72119,Gratwanderweg Stoos,46.95697,8.675947
219457,Zyberliland Romoos - der abenteuerliche Bärgmandli-Themenweg,1 - easy,Thematic route,5.6,01:42,210,789,999.0,1,1,luzern-vierwaldstaettersee,219457,Zyberliland Romoos - der abenteuerliche Bärgmandli-Themenweg,47.01128,8.027829
171154,Rund um den Hallwilersee,2 - medium,Mountainbike,30.81,03:30,375,450,659.0,1,3,luzern-vierwaldstaettersee,171154,Rund um den Hallwilersee,47.26759,8.202197
99102,Radtour Pragel - Klausenpass,3 - difficult,Cycling,130.23,11:39,3176,434,1947.0,3,6,luzern-vierwaldstaettersee,99102,Radtour Pragel - Klausenpass,46.901939,8.624028
531842,"Schöftland - Beinwil am See, Aargauer Aussichtsweg",2 - medium,Hiking,17.42,05:12,606,457,787.0,0,3,luzern-vierwaldstaettersee,531842,"Schöftland - Beinwil am See, Aargauer Aussichtsweg",47.305622,8.050106
476516,Industriekulturpfad Limmat-Wasserschloss,1 - easy,Hiking,10.49,02:38,24,328,362.0,0,2,luzern-vierwaldstaettersee,476516,Industriekulturpfad Limmat-Wasserschloss,47.480457,8.208947
156770,Himmlische Pfade: St-Urban - Luthern Bad,3 - difficult,Pilgrimage,33.28,09:30,879,452,912.0,0,6,luzern-vierwaldstaettersee,156770,Himmlische Pfade: St-Urban - Luthern Bad,47.231403,7.839208
476491,Sinnespfad und Sauriermuseum,1 - easy,Hiking,3.37,00:53,48,390,437.0,0,2,luzern-vierwaldstaettersee,476491,Sinnespfad und Sauriermuseum,47.491444,8.003787
72166,Rundwanderung auf dem Panoramaweg Morschach,2 - medium,Hiking,5.6,01:40,270,642,847.0,2,3,luzern-vierwaldstaettersee,72166,Rundwanderung auf dem Panoramaweg Morschach,46.981674,8.618542
99105,Bike-Route 417: Chinzig Bike-Tour,3 - difficult,Mountainbike,64.72,10:38,2878,434,2073.0,3,6,luzern-vierwaldstaettersee,99105,Bike-Route 417: Chinzig Bike-Tour,46.876099,8.631768
658345,"Weg der Schweiz: Etappe 2, Seelisberg–Flüelen",2 - medium,Hiking,16.12,05:00,436,433,873.0,3,3,luzern-vierwaldstaettersee,658345,"Weg der Schweiz: Etappe 2, Seelisberg–Flüelen",46.975647,8.585758
300795,Seetal–Bözberg,2 - medium,Cycling,92.08,06:25,411,299,585.0,3,3,luzern-vierwaldstaettersee,300795,Seetal–Bözberg,47.050716,8.309284
361160,Polenweg: Seebodenalp – Oberarth,2 - medium,Hiking,8.26,02:20,46,446,1056.0,3,3,luzern-vierwaldstaettersee,361160,Polenweg: Seebodenalp – Oberarth,47.069187,8.466025
176910,Iron Bike-Tour,3 - difficult,Mountainbike,99.78,14:33,3437,827,1763.0,6,6,luzern-vierwaldstaettersee,176910,Iron Bike-Tour,47.128227,8.751931
132284,BUIRÄBÄHNLI SAFARI Etappe 1,3 - difficult,Thematic route,22.39,06:00,938,510,1747.0,2,5,luzern-vierwaldstaettersee,132284,BUIRÄBÄHNLI SAFARI Etappe 1,46.819298,8.402513
129548,Huebäbni,2 - medium,Hiking,8.83,03:00,234,471,619.0,2,3,luzern-vierwaldstaettersee,129548,Huebäbni,47.19215,7.977568
71360,Route Tellskapelle – Brunnen,2 - medium,Hiking,10.33,03:53,598,437,818.0,3,3,luzern-vierwaldstaettersee,71360,Route Tellskapelle – Brunnen,46.934063,8.612704
283320,Laub,0 - no rating,Ski-Freeride,3.16,00:09,1,1255,2449.0,0,0,luzern-vierwaldstaettersee,283320,Laub,46.785641,8.420069
485646,Winterwanderung Gerzensee,1 - easy,Winter hiking,8.04,02:05,60,542,593.0,1,2,luzern-vierwaldstaettersee,485646,Winterwanderung Gerzensee,46.900757,8.274721
260880,Winterwanderung Marbachegg-Bumbach,1 - easy,Winter hiking,5.23,01:29,0,932,1468.0,2,2,luzern-vierwaldstaettersee,260880,Winterwanderung Marbachegg-Bumbach,46.835079,7.906452
156740,Innerschweiz-Weg: Stans - Flüeli-Ranft,2 - medium,Pilgrimage,16.13,04:50,597,453,803.0,0,3,luzern-vierwaldstaettersee,156740,Innerschweiz-Weg: Stans - Flüeli-Ranft,46.956871,8.365941
248565,Arnisee - Hinterarni & Arnisee - Vorderarni,2 - medium,Snowshoe,6.73,02:45,249,1289,1409.0,0,3,luzern-vierwaldstaettersee,248565,Arnisee - Hinterarni & Arnisee - Vorderarni,46.76918,8.642254
163342,Steinbock-Trek Brienzer Rothorn 1. Etappe,2 - medium,Hiking,7.47,03:30,865,1464,2328.0,2,4,luzern-vierwaldstaettersee,163342,Steinbock-Trek Brienzer Rothorn 1. Etappe,46.808678,8.027042
356288,Das Herz der Schweiz erkunden und die Mitte finden,2 - medium,Hiking,42.96,13:04,1107,470,2230.0,3,2,luzern-vierwaldstaettersee,356288,Das Herz der Schweiz erkunden und die Mitte finden,46.773914,8.270501
53555,Familienwanderung Oberalppass - Tschamut,1 - easy,Hiking,3.89,01:30,33,1672,2041.0,1,1,luzern-vierwaldstaettersee,53555,Familienwanderung Oberalppass - Tschamut,46.66008,8.670656
618982,Von Voralphütte via Horenfellistock und Bergseeschijen nach Bergseehütte,3 - difficult,long-distance walking trail,6.3,04:45,930,2052,2805.0,4,3,luzern-vierwaldstaettersee,618982,Von Voralphütte via Horenfellistock und Bergseeschijen nach Bergseehütte,46.690514,8.487769
59734,Urigen - Ratzi,1 - easy,Hiking,4.96,01:50,357,1162,1516.0,1,1,luzern-vierwaldstaettersee,59734,Urigen - Ratzi,46.871376,8.758828
594236,Rundtour Menznau - Soppisee,2 - medium,Hiking,13.61,03:30,388,566,678.0,1,3,luzern-vierwaldstaettersee,594236,Rundtour Menznau - Soppisee,47.083611,8.040465
157631,Fricktaler Höhenweg,2 - medium,Hiking,64.51,18:24,1687,284,749.0,1,4,luzern-vierwaldstaettersee,157631,Fricktaler Höhenweg,47.551117,7.791601
132226,Fürstein - Wanderung zwischen Waldemme und Sarnersee,2 - medium,Hiking,8.84,04:15,690,1326,2039.0,3,4,luzern-vierwaldstaettersee,132226,Fürstein - Wanderung zwischen Waldemme und Sarnersee,46.87442,8.061
254349,Ballwil – Horben - Hitzkirch,2 - medium,Hiking,16.89,04:37,339,470,857.0,0,3,luzern-vierwaldstaettersee,254349,Ballwil – Horben - Hitzkirch,47.15395,8.317172
98964,Bike-Tour auf dem Weg der Schweiz,2 - medium,Mountainbike,17.27,01:56,445,433,554.0,2,3,luzern-vierwaldstaettersee,98964,Bike-Tour auf dem Weg der Schweiz,46.901913,8.62401
156890,Himmlische Pfade: Stadt Zug - Beromünster,3 - difficult,Pilgrimage,41.89,11:30,856,384,865.0,0,6,luzern-vierwaldstaettersee,156890,Himmlische Pfade: Stadt Zug - Beromünster,47.170235,8.513296
129990,Gitschital Bike - 404 SchweizMobil,2 - medium,Mountainbike,20.74,03:00,860,434,1301.0,3,3,luzern-vierwaldstaettersee,129990,Gitschital Bike - 404 SchweizMobil,46.875935,8.631974
777851,Rundwanderung Euthal - Wildegg - Chli Aubrig,2 - medium,Hiking,11.6,04:25,786,903,1641.0,3,4,luzern-vierwaldstaettersee,777851,Rundwanderung Euthal - Wildegg - Chli Aubrig,47.097851,8.819944
196107,"Velotour ""Rund um die Horwer Halbinsel""",1 - easy,Racing,15.63,02:00,49,435,471.0,1,2,luzern-vierwaldstaettersee,196107,"Velotour ""Rund um die Horwer Halbinsel""",47.05098,8.308965
7686,Von Kerns aufs Stanserhorn,0 - no rating,Hiking,27.1,04:30,1387,562,1822.0,4,3,luzern-vierwaldstaettersee,7686,Von Kerns aufs Stanserhorn,46.900936,8.274604
159636,"Cable car to Rigi Kaltbad, walk the Panorama Trail, boat to Beckenried",1 - easy,Hiking,12.44,04:30,166,435,1589.0,2,2,luzern-vierwaldstaettersee,159636,"Cable car to Rigi Kaltbad, walk the Panorama Trail, boat to Beckenried",47.043999,8.466652
203805,Willisau - Menzberg,2 - medium,Hiking,13.69,04:00,723,554,1089.0,0,4,luzern-vierwaldstaettersee,203805,Willisau - Menzberg,47.122395,7.996749
245412,Alpenkranz 36. Etappe: Arni - Riedboden- Sunniggrathütte,2 - medium,long-distance walking trail,3.85,01:55,669,1370,2038.0,2,3,luzern-vierwaldstaettersee,245412,Alpenkranz 36. Etappe: Arni - Riedboden- Sunniggrathütte,46.771755,8.64165
525405,Tessiner Anschlussweg zur Via Jakobi: Andermatt - Amsteg,2 - medium,Pilgrimage,21.02,06:03,152,519,1440.0,0,4,luzern-vierwaldstaettersee,525405,Tessiner Anschlussweg zur Via Jakobi: Andermatt - Amsteg,46.636669,8.593354
931468,Gnipen - ab Goldau - Rundwanderung,2 - medium,Hiking,10.96,03:46,1039,503,1536.0,3,5,luzern-vierwaldstaettersee,931468,Gnipen - ab Goldau - Rundwanderung,47.052654,8.555518
198401,"Via Urschweiz, 1. Etappe",2 - medium,Hiking,10.51,03:04,345,434,775.0,2,3,luzern-vierwaldstaettersee,198401,"Via Urschweiz, 1. Etappe",46.9011,8.623999
452370,Choltal Biketour auf Klewenalp,3 - difficult,Mountainbike,12.36,02:01,616,755,1371.0,5,3,luzern-vierwaldstaettersee,452370,Choltal Biketour auf Klewenalp,46.956345,8.513913
64281,Clariden Höhenweg,2 - medium,Hiking,11.09,03:36,543,1947,2150.0,4,4,luzern-vierwaldstaettersee,64281,Clariden Höhenweg,46.86813,8.855253
504068,Urner Haute Route,0 - no rating,Ski tour,45.18,13:02,5273,1079,3479.0,0,0,luzern-vierwaldstaettersee,504068,Urner Haute Route,46.598812,8.501959
108705,Erstfeldertal: Bodenberg - Chüeplangg - Kröntenhütte,2 - medium,Hiking,5.61,02:29,907,1002,1909.0,0,3,luzern-vierwaldstaettersee,108705,Erstfeldertal: Bodenberg - Chüeplangg - Kröntenhütte,46.811569,8.603192
132225,Moorlandschaftspfad: Habkern / Sörenberg,2 - medium,Hiking,16.76,05:30,640,974,1594.0,1,3,luzern-vierwaldstaettersee,132225,Moorlandschaftspfad: Habkern / Sörenberg,46.82185,8.03431
995264,Rundwanderung auf das Mittaggüpfi,1 - easy,Hiking,11.12,04:10,771,1145,1911.0,1,2,luzern-vierwaldstaettersee,995264,Rundwanderung auf das Mittaggüpfi,46.952885,8.221749
234452,Vita Parcours Oberiberg mit Wellnessoasen,2 - medium,Running,1.43,00:14,32,1089,1121.0,1,3,luzern-vierwaldstaettersee,234452,Vita Parcours Oberiberg mit Wellnessoasen,47.034203,8.770705
65592,Hochwanderung vom Urnerboden zum Klausenpass,2 - medium,Hiking,10.2,03:35,358,1818,2138.0,4,2,luzern-vierwaldstaettersee,65592,Hochwanderung vom Urnerboden zum Klausenpass,46.885101,8.931668
162929,Sagenhafte Wanderung im Antlitz der Schrattenfluh,2 - medium,Hiking,8.23,02:30,250,975,1469.0,4,2,luzern-vierwaldstaettersee,162929,Sagenhafte Wanderung im Antlitz der Schrattenfluh,46.834736,7.906152
300808,Sattelegg - Chli Aubrig,2 - medium,Hiking,9.48,03:20,462,1180,1641.0,3,4,luzern-vierwaldstaettersee,300808,Sattelegg - Chli Aubrig,47.1273,8.846746
257148,Mittaggüpfi Pilatus,2 - medium,Hiking,11.16,04:05,766,1145,1911.0,2,4,luzern-vierwaldstaettersee,257148,Mittaggüpfi Pilatus,46.952908,8.221807
318785,Höhenroute Langis-Pilatus,3 - difficult,Hiking,22.25,07:59,1371,1180,2067.0,0,5,luzern-vierwaldstaettersee,318785,Höhenroute Langis-Pilatus,46.892956,8.126086
943084,Naturkundlicher Höhenweg Isenthal Route 3,3 - difficult,Hiking,8.65,04:00,1287,1691,2926.0,4,5,luzern-vierwaldstaettersee,943084,Naturkundlicher Höhenweg Isenthal Route 3,46.880161,8.52792
1022019,"Erlebnisweg ""Lea und Ben bei den Mutterkühen"" - 1. Mai bis 31. Oktober 2021 in Meierskappel",1 - easy,Thematic route,4.1,01:12,81,437,504.0,2,2,luzern-vierwaldstaettersee,1022019,"Erlebnisweg ""Lea und Ben bei den Mutterkühen"" - 1. Mai bis 31. Oktober 2021 in Meierskappel",47.124641,8.443224
132285,BUIRÄBÄHNLI SAFARI Etappe 3,2 - medium,Hiking,11.73,04:00,449,999,1952.0,2,4,luzern-vierwaldstaettersee,132285,BUIRÄBÄHNLI SAFARI Etappe 3,46.866959,8.422853
157632,Freiämterweg,2 - medium,Hiking,117.6,31:38,1681,369,855.0,2,4,luzern-vierwaldstaettersee,157632,Freiämterweg,47.407307,8.214629
251866,Göscheneralp-Göschenen,2 - medium,Hiking,9.17,02:35,0,1106,1786.0,3,3,luzern-vierwaldstaettersee,251866,Göscheneralp-Göschenen,46.649044,8.498908
285672,Panoramaweg Rigidalalp,2 - medium,Winter hiking,3.09,01:03,265,1597,1860.0,0,4,luzern-vierwaldstaettersee,285672,Panoramaweg Rigidalalp,46.832199,8.407261
171498,Etzeltour,2 - medium,Mountainbike,22.47,02:30,588,832,1169.0,3,3,luzern-vierwaldstaettersee,171498,Etzeltour,47.129009,8.74505
723906,Schleifenroute Schweiz / Arth-Goldau - Einsiedeln (Etappe 7),0 - no rating,Cycling,21.69,05:50,583,503,1049.0,0,0,luzern-vierwaldstaettersee,723906,Schleifenroute Schweiz / Arth-Goldau - Einsiedeln (Etappe 7),47.04945,8.547092
162075,ViaSuworow,3 - difficult,Hiking,14.34,05:33,560,626,2073.0,4,5,luzern-vierwaldstaettersee,162075,ViaSuworow,46.972538,8.772036
120845,Auen- und Rebenlandschaften,2 - medium,Cycling,36.04,02:30,398,348,698.0,2,3,luzern-vierwaldstaettersee,120845,Auen- und Rebenlandschaften,47.392193,8.044889
362634,2 Tages Tour Chaiserstock,3 - difficult,Hiking,27.73,12:53,2185,608,2514.0,5,6,luzern-vierwaldstaettersee,362634,2 Tages Tour Chaiserstock,46.97435,8.757552
601915,Rundtour Nebikon - Santeberg,1 - easy,Hiking,9.31,02:30,306,483,700.0,0,2,luzern-vierwaldstaettersee,601915,Rundtour Nebikon - Santeberg,47.192905,7.977077
62441,Schleifenroute CH / Aarau - Schinznach-Bad / Wanderung 6,0 - no rating,Hiking,15.2,03:50,8,346,388.0,0,0,luzern-vierwaldstaettersee,62441,Schleifenroute CH / Aarau - Schinznach-Bad / Wanderung 6,47.391796,8.04996
120833,Fricktaler Höhenweg (3): Wegenstetten - Frick,2 - medium,Hiking,12.46,03:35,320,354,749.0,2,3,luzern-vierwaldstaettersee,120833,Fricktaler Höhenweg (3): Wegenstetten - Frick,47.498314,7.93274
285674,Engelberg-Fürenalp Talstation,1 - easy,Winter hiking,4.79,01:15,82,1000,1081.0,0,2,luzern-vierwaldstaettersee,285674,Engelberg-Fürenalp Talstation,46.819576,8.402875
232763,Alpenkranz 27. Etappe: Dammahütte - Vorderröti - Chelenalphütte,2 - medium,long-distance walking trail,7.18,03:00,551,1799,2434.0,3,3,luzern-vierwaldstaettersee,232763,Alpenkranz 27. Etappe: Dammahütte - Vorderröti - Chelenalphütte,46.644665,8.457674
925509,Über den Homberg – den Aussichtspunkt im Aargauer Mittelland,0 - no rating,Hiking,18.76,05:25,477,414,787.0,0,0,luzern-vierwaldstaettersee,925509,Über den Homberg – den Aussichtspunkt im Aargauer Mittelland,47.257259,8.181597
156899,Himmlische Pfade: Engelberg - Bann Alp,3 - difficult,Hiking,14.11,05:35,1260,1016,1949.0,2,5,luzern-vierwaldstaettersee,156899,Himmlische Pfade: Engelberg - Bann Alp,46.821033,8.409424
368234,WanderWunder Schwyz: Rigi Hinter Dosse,2 - medium,Hiking,6.66,02:30,356,1431,1685.0,3,3,luzern-vierwaldstaettersee,368234,WanderWunder Schwyz: Rigi Hinter Dosse,47.027439,8.522209
974658,Auf den Familienberg,1 - easy,Hiking,8.53,03:00,502,1143,1562.0,1,2,luzern-vierwaldstaettersee,974658,Auf den Familienberg,47.067287,8.650037
583245,Zell - Ufhusen - Huttwil,2 - medium,Hiking,11.43,03:30,361,584,740.0,0,3,luzern-vierwaldstaettersee,583245,Zell - Ufhusen - Huttwil,47.136543,7.926175
767102,Gersauer/Vitznauer Stock,3 - difficult,Hiking,13.26,05:04,1050,435,1441.0,4,5,luzern-vierwaldstaettersee,767102,Gersauer/Vitznauer Stock,46.990791,8.52605
95912,Steinboden – Fuederegg –  Seebli,2 - medium,Winter hiking,2.29,01:00,48,1431,1491.0,3,3,luzern-vierwaldstaettersee,95912,Steinboden – Fuederegg –  Seebli,47.014477,8.771051
257147,Bartgeier auf Melchsee-Frutt,1 - easy,Hiking,13.08,03:35,249,1894,2054.0,1,2,luzern-vierwaldstaettersee,257147,Bartgeier auf Melchsee-Frutt,46.77457,8.268393
665014,Mittelland-Route für Familien: Aarau-Murten,2 - medium,Cycling,122.72,08:36,180,364,503.0,0,3,luzern-vierwaldstaettersee,665014,Mittelland-Route für Familien: Aarau-Murten,47.390453,8.047496
618994,Von Dammahütte via Lochberglücke nach Albert-Heim-Hütte,3 - difficult,long-distance walking trail,10.1,05:30,1125,1925,2813.0,3,4,luzern-vierwaldstaettersee,618994,Von Dammahütte via Lochberglücke nach Albert-Heim-Hütte,46.644787,8.457689
294702,Freiämter Kinderweg Benzenschwil,0 - no rating,Thematic route,2.2,00:35,29,435,464.0,0,0,luzern-vierwaldstaettersee,294702,Freiämter Kinderweg Benzenschwil,47.246971,8.365741
157654,Moorlandschaftspfad UNESCO Biosphäre Entlebuch,3 - difficult,long-distance walking trail,79.17,27:15,4054,882,1806.0,4,5,luzern-vierwaldstaettersee,157654,Moorlandschaftspfad UNESCO Biosphäre Entlebuch,46.82185,8.03431
309971,Gotthard Bike: Etappe 1 Andermatt - Airolo,2 - medium,Mountainbike,30.2,03:40,882,1116,2235.0,2,4,luzern-vierwaldstaettersee,309971,Gotthard Bike: Etappe 1 Andermatt - Airolo,46.636623,8.593217
120937,Freiämterweg: Othmarsingen - Widen,3 - difficult,Hiking,29.07,08:00,485,353,561.0,2,6,luzern-vierwaldstaettersee,120937,Freiämterweg: Othmarsingen - Widen,47.407349,8.21482
179744,Wurzelweg durch den Chäswald,2 - medium,Hiking,8.88,03:00,430,1068,1481.0,3,4,luzern-vierwaldstaettersee,179744,Wurzelweg durch den Chäswald,47.03978,8.781942
117066,Bachsertal - Glatt,2 - medium,Cycling,45.16,03:00,221,335,517.0,2,4,luzern-vierwaldstaettersee,117066,Bachsertal - Glatt,47.588772,8.290182
453521,Rund um den Arnisee,1 - easy,Hiking,1.32,00:30,16,1366,1383.0,1,1,luzern-vierwaldstaettersee,453521,Rund um den Arnisee,46.769279,8.642262
928883,Hoch-Ybrig – Rundtour zum Seeblisee,2 - medium,Winter hiking,4.59,01:20,81,1432,1488.0,2,3,luzern-vierwaldstaettersee,928883,Hoch-Ybrig – Rundtour zum Seeblisee,47.014462,8.771069
828356,E-Bike Genuss-Tour Rund um den Zugersee,2 - medium,Cycling,68.49,04:55,353,414,556.0,0,3,luzern-vierwaldstaettersee,828356,E-Bike Genuss-Tour Rund um den Zugersee,46.994968,8.606164
